,el_kWh,Qh_40_kWh,Qh_60_kWh,Qc_kWh
876,740.047,57.335,265.83,0
877,446.472,306.328,256.744,0
878,392.195,360.164,215.202,0
879,392.181,380.464,193.688,0
880,392.145,390.884,118.419,0
881,441.922,333.017,188.349,0
882,723.826,70.178,250.704,0
883,813.176,11.359,269.211,0
884,439.139,352.121,152.26,0
885,434.977,0,133.133,0
886,434.637,0,123.94,0
887,388.032,0,60.214,0
888,388.02,0,28.899,0
889,388.013,0,18.031,0
890,388.008,0,20.264,0
891,388.008,0,20.274,0
892,388.009,0,15.732,0
893,435.332,0,125.056,0
894,731.374,353.79,326.847,0
895,983.891,2739.729,339.962,0
896,1466.536,2436.722,351.522,0
897,1774.331,2184.379,369.714,0
898,2048.044,1893.319,350.148,0
899,1755.45,1788.705,312.428,0
900,1467.408,1461.565,307.723,0
901,1528.553,1331.91,329.056,0
902,2051.939,1061.11,301.42,0
903,1760.104,1047.196,259.723,0
904,1527.418,1025.797,230.745,0
905,989.463,1067.45,244.405,0
906,1056.038,60.094,287.374,0
907,1147.221,12.62,287.379,0
908,451.888,337.055,231.001,0
909,446.374,0,182.484,0
910,445.669,0,96.077,0
911,390.648,0,69.01,0
912,388.02,0,28.882,0
913,388.013,0,18.029,0
914,388.008,0,20.289,0
915,388.008,0,20.327,0
916,388.009,0,15.773,0
917,435.671,0,125.14,0
918,735.601,397.628,327.055,0
919,982.373,1970.797,327.392,0
920,1471.858,1690.826,351.664,0
921,1778.399,1488.147,369.802,0
922,2045.536,1164.876,350.101,0
923,1755.955,1045.159,312.272,0
924,1458.054,715.683,307.485,0
925,1525.694,803.52,328.976,0
926,2051.506,711.962,301.474,0
927,1753.484,775.424,259.886,0
928,1526.355,802.089,230.95,0
929,987.439,853.794,244.642,0
930,1051.206,102.287,287.602,0
931,1148.146,32.578,287.611,0
932,451.933,382.531,231.182,0
933,446.55,0,182.636,0
934,445.616,0,96.171,0
935,390.549,0,69.081,0
936,388.02,0,28.926,0
937,388.013,0,18.066,0
938,388.008,0,20.355,0
939,388.008,0,20.378,0
940,388.009,0,15.799,0
941,435.095,0,125.172,0
942,726.666,437.347,327.091,0
943,982.546,1769.024,327.507,0
944,1472.432,1587.234,351.792,0
945,1783.302,1443.362,370.012,0
946,2054.083,1227.096,350.416,0
947,1760.377,1202.172,312.684,0
948,1472.596,922.403,307.931,0
949,1532.609,865.843,329.324,0
950,2058.221,714.985,301.689,0
951,1766.832,726.22,259.959,0
952,1539.057,726.886,230.967,0
953,990.655,804.503,244.626,0
954,1052.244,121.302,287.589,0
955,1155.927,37.506,287.596,0
956,451.423,397.113,231.157,0
957,446.529,0,182.616,0
958,446.317,0,96.157,0
959,390.535,0,69.068,0
960,388.02,0,28.92,0
961,388.013,0,18.063,0
962,388.008,0,20.36,0
963,388.008,0,20.384,0
964,388.009,0,15.804,0
965,435.047,0,125.18,0
966,728.614,457.018,327.124,0
967,982.103,1732.864,327.536,0
968,1469.914,1570.839,351.845,0
969,1773.287,1430.549,370.07,0
970,2046.995,1202.32,350.457,0
971,1754.705,1155.46,312.68,0
972,1462.641,847.981,307.892,0
973,1532.904,906.113,329.394,0
974,2059.644,759.675,301.812,0
975,1763.757,818.946,260.134,0
976,1535.937,834.02,231.141,0
977,988.676,871.947,244.793,0
978,1047.961,158.62,287.726,0
979,1143.158,62.842,287.69,0
980,450.487,417.727,231.212,0
981,445.652,0,182.65,0
982,445.285,0,96.157,0
983,390.619,0,69.06,0
984,388.02,0,28.903,0
985,388.013,0,18.035,0
986,388.008,0,20.272,0
987,388.008,0,20.28,0
988,388.009,0,15.732,0
989,435.526,0,125.048,0
990,741.654,365.387,326.813,0
991,984.63,1546.658,327.127,0
992,1464.589,1352.738,351.39,0
993,1773.195,1171.375,369.493,0
994,2051.819,962.936,349.863,0
995,1764.584,917.327,312.118,0
996,1454.233,644.39,307.408,0
997,1529.105,740.299,328.881,0
998,2051.729,632.567,301.317,0
999,1751.198,666.5,259.684,0
1000,1524.852,663.125,230.742,0
1001,983.116,710.9,244.423,0
1002,1050.909,88.971,287.435,0
1003,1136.115,17.26,287.376,0
1004,449.67,348.389,230.997,0
1005,445.671,0,182.492,0
1006,445.216,0,96.072,0
1007,390.605,0,69.001,0
1008,388.02,0,28.032,0
1009,388.02,0,30.628,0
1010,388.016,0,20.844,0
1011,388.008,0,16.252,0
1012,388.008,0,16.289,0
1013,435.702,0,35.953,0
1014,729.023,489.343,93.556,0
1015,763.225,722.78,195.363,0
1016,717.524,738.605,323.292,0
1017,718.881,708.737,327.787,0
1018,719.62,660.277,302.571,0
1019,718.686,617.546,341.293,0
1020,1061.151,227.107,329.96,0
1021,772.032,480.244,293.819,0
1022,715.658,524.022,224.891,0
1023,716.07,531.676,191.445,0
1024,715.1,542.914,234.365,0
1025,760.508,470.23,300.387,0
1026,1049.319,219.543,364.592,0
1027,1143.666,138.027,288.532,0
1028,450.78,510.649,172.488,0
1029,445.42,0,173.648,0
1030,445.266,0,124.15,0
1031,390.689,0,67.45,0
1032,388.023,0,36.385,0
1033,388.019,0,27.755,0
1034,388.016,0,22.359,0
1035,388.008,0,16.058,0
1036,388.008,0,16.068,0
1037,435.066,0,22.366,0
1038,725.686,622.459,63.356,0
1039,439.837,838.349,146.237,0
1040,392.197,854.267,229.685,0
1041,392.234,827.29,302.271,0
1042,392.247,715.463,329.806,0
1043,392.253,651.19,337.295,0
1044,734.906,182.707,266.003,0
1045,445.472,431.632,256.893,0
1046,392.195,474.572,215.316,0
1047,392.181,476.141,193.778,0
1048,392.145,496.072,118.495,0
1049,441.518,420.975,188.448,0
1050,722.507,159.26,250.848,0
1051,819.324,67.345,269.38,0
1052,439.258,444.619,152.375,0
1053,434.862,0,133.258,0
1054,434.324,0,124.071,0
1055,388.032,0,60.294,0
1056,388.02,0,28.976,0
1057,388.013,0,18.138,0
1058,388.008,0,20.571,0
1059,388.008,0,20.626,0
1060,388.009,0,15.963,0
1061,435.095,0,125.442,0
1062,726.617,652.296,327.688,0
1063,980.818,4134.027,341.971,0
1064,1468.612,3576.037,352.515,0
1065,1779.805,3149.496,370.662,0
1066,2052.807,2628.837,350.892,0
1067,1760.598,2359.328,312.964,0
1068,1467.213,1898.699,308.093,0
1069,1535.52,1842.903,329.622,0
1070,2061.611,1598.151,302.125,0
1071,1761.432,1565.611,260.409,0
1072,1534.256,1535.315,231.434,0
1073,991.05,1599.882,245.144,0
1074,1051.368,224.723,288.112,0
1075,1142.792,139.049,288.136,0
1076,451.489,504.874,231.565,0
1077,446.875,0,182.991,0
1078,446.732,0,96.387,0
1079,390.591,0,69.254,0
1080,388.02,0,29.027,0
1081,388.013,0,18.164,0
1082,388.008,0,20.564,0
1083,388.008,0,20.574,0
1084,388.009,0,15.907,0
1085,435.529,0,125.316,0
1086,728.555,580.12,327.353,0
1087,985.506,2625.537,328.085,0
1088,1471.793,2312.005,352.145,0
1089,1777.96,2114.829,370.354,0
1090,2051.256,1778.743,350.677,0
1091,1754.738,1656.798,312.859,0
1092,1466.055,1331.976,308.062,0
1093,1531.187,1377.919,329.616,0
1094,2056.633,1226.505,302.197,0
1095,1763.764,1179.046,260.35,0
1096,1535.942,1166.003,231.345,0
1097,989.608,1178.021,244.959,0
1098,1056.445,201.589,287.87,0
1099,1151.651,105.573,287.876,0
1100,450.911,473.864,231.34,0
1101,445.371,0,182.784,0
1102,444.98,0,96.253,0
1103,390.633,0,69.144,0
1104,388.02,0,28.98,0
1105,388.013,0,18.14,0
1106,388.008,0,20.566,0
1107,388.008,0,20.614,0
1108,388.009,0,15.954,0
1109,435.526,0,125.426,0
1110,734.709,644.368,327.632,0
1111,984.134,2468.373,328.352,0
1112,1467.015,2091.507,352.397,0
1113,1772.233,1779.08,370.444,0
1114,2047.344,1408.125,350.667,0
1115,1747.225,1256.27,312.779,0
1116,1449.909,948.637,307.961,0
1117,1522.248,1005.961,329.5,0
1118,2050.571,878.971,302.031,0
1119,1757.565,931.459,260.362,0
1120,1529.71,964.773,231.383,0
1121,988.521,1041.335,245.069,0
1122,1052.35,224.78,288.048,0
1123,1139.853,146.182,288.08,0
1124,451.069,514.463,231.537,0
1125,446.275,0,182.972,0
1126,445.59,0,96.381,0
1127,390.605,0,69.26,0
1128,388.02,0,29.048,0
1129,388.013,0,18.2,0
1130,388.008,0,20.693,0
1131,388.008,0,20.726,0
1132,388.009,0,16.02,0
1133,434.875,0,125.519,0
1134,726.833,719.114,327.816,0
1135,982.325,2546.823,328.725,0
1136,1464.744,2178.243,352.67,0
1137,1776.968,1943.162,370.817,0
1138,2053.266,1570.466,351.062,0
1139,1756.394,1401.648,313.13,0
1140,1468.837,1012.039,308.25,0
1141,1531.042,1066.134,329.8,0
1142,2059.945,921.77,302.31,0
1143,1761.03,939.491,260.566,0
1144,1531.589,973.164,231.577,0
1145,989.456,1098.227,245.268,0
1146,1054.553,269.656,288.252,0
1147,1156.144,179.503,288.306,0
1148,452.036,563.281,231.71,0
1149,445.88,0,183.118,0
1150,445.198,0,96.475,0
1151,390.535,0,69.337,0
1152,388.02,0,29.093,0
1153,388.013,0,18.242,0
1154,388.008,0,20.769,0
1155,388.008,0,20.793,0
1156,388.009,0,16.054,0
1157,435.766,0,125.553,0
1158,733.854,757.677,327.851,0
1159,986.456,2631.637,328.827,0
1160,1472.977,2247.193,352.655,0
1161,1776.188,1958.602,370.745,0
1162,2049.533,1557.156,350.928,0
1163,1765.22,1355.823,312.974,0
1164,1462.174,951.313,308.068,0
1165,1535.2,983.062,329.565,0
1166,2062.125,813.784,302.042,0
1167,1764.786,840.242,260.335,0
1168,1532.044,876.452,231.36,0
1169,988.354,1014.347,245.08,0
1170,1041.363,248.289,288.06,0
1171,1142.48,155.411,288.092,0
1172,450.812,525.618,231.543,0
1173,445.952,0,182.978,0
1174,445.625,0,96.389,0
1175,390.492,0,69.268,0
1176,388.02,0,28.19,0
1177,388.02,0,30.77,0
1178,388.016,0,20.965,0
1179,388.008,0,16.448,0
1180,388.008,0,16.466,0
1181,435.002,0,36.055,0
1182,717.265,721.391,93.677,0
1183,756.579,921.417,195.773,0
1184,716.77,878.894,323.513,0
1185,719.93,781.347,327.758,0
1186,718.689,678.201,302.353,0
1187,718.794,581.829,340.857,0
1188,1065.252,130.006,329.4,0
1189,774.523,356.777,293.206,0
1190,717.47,385.373,224.381,0
1191,715.956,386.537,191.005,0
1192,715.197,397.935,233.862,0
1193,763.615,376.774,299.883,0
1194,1050.773,117.644,364.004,0
1195,1151.057,40.652,288.082,0
1196,451.358,406.404,172.215,0
1197,446.258,0,173.376,0
1198,445.681,0,123.941,0
1199,390.562,0,67.318,0
1200,388.023,0,36.305,0
1201,388.019,0,27.699,0
1202,388.016,0,22.319,0
1203,388.008,0,16.011,0
1204,388.008,0,16.036,0
1205,435.837,0,22.352,0
1206,730.417,577.362,63.356,0
1207,439.899,807.57,146.229,0
1208,392.197,789.003,229.59,0
1209,392.234,719.831,302.02,0
1210,392.247,647.302,329.634,0
1211,392.253,583.173,337.129,0
1212,737.848,161.616,266.003,0
1213,444.456,390.107,256.882,0
1214,392.195,422.321,215.296,0
1215,392.181,428.964,193.764,0
1216,392.145,434.776,118.478,0
1217,440.199,392.331,188.452,0
1218,722.945,123.219,250.82,0
1219,810.399,44.263,269.328,0
1220,438.18,400.159,152.326,0
1221,434.475,0,133.186,0
1222,435.075,0,123.989,0
1223,388.032,0,60.235,0
1224,388.02,0,28.91,0
1225,388.013,0,18.04,0
1226,388.008,0,20.277,0
1227,388.008,0,20.287,0
1228,388.009,0,15.734,0
1229,435.985,0,125.055,0
1230,726.066,379.474,326.824,0
1231,983.685,3574.791,340.693,0
1232,1470.285,3041.666,351.485,0
1233,1780.545,2593.286,369.597,0
1234,2055.98,2117.042,349.955,0
1235,1758.584,1948.657,312.172,0
1236,1465.099,1634.318,307.378,0
1237,1535.968,1531.567,328.862,0
1238,2062.177,1267.411,301.366,0
1239,1763.051,1253.787,259.724,0
1240,1537.029,1204.122,230.762,0
1241,991.547,1239.893,244.408,0
1242,1051.82,51.31,287.326,0
1243,1137.731,9.65,287.35,0
1244,450.976,322.166,230.928,0
1245,446.725,0,182.416,0
1246,445.842,0,96.048,0
1247,390.633,0,68.969,0
1248,388.02,0,28.852,0
1249,388.013,0,17.988,0
1250,388.008,0,20.196,0
1251,388.008,0,20.219,0
1252,388.009,0,15.703,0
1253,436.154,0,125.033,0
1254,738.631,321.18,326.813,0
1255,980.239,2075.758,327.084,0
1256,1466.488,1754.41,351.552,0
1257,1772.186,1553.017,369.772,0
1258,2052.18,1262.201,350.111,0
1259,1753.031,1163.227,312.298,0
1260,1460.566,774.404,307.406,0
1261,1533.666,792.605,328.826,0
1262,2058.424,555.517,301.157,0
1263,1761.362,532.488,259.468,0
1264,1534.052,527.304,230.495,0
1265,986.978,624.989,244.201,0
1266,1048.177,12.128,287.136,0
1267,1145.928,1.109,287.136,0
1268,451.34,255.485,230.82,0
1269,446.595,0,182.324,0
1270,444.472,0,95.979,0
1271,390.52,0,68.934,0
1272,388.02,0,28.828,0
1273,388.013,0,17.966,0
1274,388.008,0,20.126,0
1275,388.008,0,20.153,0
1276,388.009,0,15.664,0
1277,435.216,0,124.977,0
1278,730.018,256.326,326.721,0
1279,982.761,1407.659,326.889,0
1280,1470.901,1186.441,351.284,0
1281,1782.236,951.809,369.275,0
1282,2053.983,741.44,349.585,0
1283,1758.15,724.722,311.907,0
1284,1461.193,430.793,307.17,0
1285,1535.24,524.393,328.624,0
1286,2063.134,442.514,301.069,0
1287,1763.512,452.346,259.459,0
1288,1533.301,462.42,230.54,0
1289,990.114,536.613,244.255,0
1290,1050.38,13.232,287.193,0
1291,1148.922,0,287.182,0
1292,450.886,259.809,230.84,0
1293,446.144,0,182.334,0
1294,445.34,0,95.984,0
1295,390.464,0,68.928,0
1296,388.02,0,28.822,0
1297,388.013,0,17.954,0
1298,388.008,0,20.08,0
1299,388.008,0,20.097,0
1300,388.009,0,15.661,0
1301,434.805,0,124.908,0
1302,722.939,224.094,326.548,0
1303,983.697,1171.069,326.628,0
1304,1470.534,1018.308,351.082,0
1305,1778.15,868.155,369.166,0
1306,2045.581,727.211,349.57,0
1307,1754.746,700.027,311.897,0
1308,1453.335,430.103,307.214,0
1309,1526.732,550.479,328.678,0
1310,2050.903,479.999,301.116,0
1311,1757.768,516.282,259.524,0
1312,1529.577,517.408,230.59,0
1313,986.791,540.5,244.262,0
1314,1046.871,26.01,287.199,0
1315,1141.76,1.044,287.19,0
1316,450.207,274.839,230.855,0
1317,445.239,0,182.351,0
1318,444.774,0,95.988,0
1319,390.393,0,68.941,0
1320,388.02,0,28.815,0
1321,388.013,0,17.948,0
1322,388.008,0,20.068,0
1323,388.008,0,20.089,0
1324,388.009,0,15.623,0
1325,436.082,0,124.891,0
1326,734.991,208.582,326.525,0
1327,976.58,1139.675,326.565,0
1328,1465.826,1005.43,351.059,0
1329,1771.441,878.45,369.18,0
1330,2044.094,753.546,349.621,0
1331,1748.616,741.403,311.965,0
1332,1456.185,463.867,307.3,0
1333,1528.797,465.99,328.584,0
1334,2053.911,370.148,300.868,0
1335,1755.28,383.237,259.247,0
1336,1523.041,388.979,230.36,0
1337,984.2,424.752,244.039,0
1338,1046.269,7.537,286.983,0
1339,1140.005,0,286.952,0
1340,450.96,218.543,230.705,0
1341,445.79,0,182.21,0
1342,444.922,0,95.911,0
1343,390.407,0,68.871,0
1344,388.02,0,27.929,0
1345,388.02,0,30.504,0
1346,388.016,0,20.698,0
1347,388.008,0,15.99,0
1348,388.008,0,16.001,0
1349,435.533,0,35.767,0
1350,725.93,171.931,93.254,0
1351,760.241,427.95,194.623,0
1352,717.86,468.713,322.303,0
1353,719.553,458.877,326.857,0
1354,718.691,439.393,301.755,0
1355,718.98,418.866,340.384,0
1356,1064.307,42.711,329.131,0
1357,774.014,225.295,292.869,0
1358,717.378,266.649,224.078,1
1359,716.832,271.599,190.686,0
1360,715.164,269.499,233.369,0
1361,760.925,194.4,299.052,0
1362,1034.329,1.68,363.113,0
1363,1133.013,0,287.306,0
1364,450.03,190.827,171.806,0
1365,445.493,0,172.886,0
1366,445.2,0,123.539,0
1367,390.463,0,67.043,0
1368,388.023,0,36.096,0
1369,388.019,0,27.491,0
1370,388.016,0,22.094,0
1371,388.008,0,15.638,0
1372,388.008,0,15.651,0
1373,434.78,0,22.112,0
1374,723.895,115.337,63.059,0
1375,441.263,371.177,145.601,0
1376,392.197,415.275,228.844,0
1377,392.234,409.566,301.196,0
1378,392.247,387.652,328.859,0
1379,392.253,369.362,336.461,0
1380,733.566,9.101,265.528,0
1381,444.39,168.503,256.288,0
1382,392.195,201.873,214.718,0
1383,392.181,199.535,193.185,0
1384,392.145,198.363,118.06,0
1385,441.468,126.445,187.776,0
1386,720.517,0,249.988,0
1387,811.714,0,268.45,0
1388,438.927,124.817,151.855,0
1389,434.909,0,132.743,0
1390,435.021,0,123.585,0
1391,388.032,0,60.004,0
1392,388.02,0,28.753,0
1393,388.013,0,17.885,0
1394,388.008,0,19.922,0
1395,388.008,0,19.947,0
1396,388.009,0,15.541,0
1397,435.672,0,124.788,0
1398,729.189,78.301,326.349,0
1399,982.581,1847.317,338.178,0
1400,1470.624,1599.175,350.835,0
1401,1782.103,1387.204,368.898,0
1402,2056.868,1167.163,349.355,0
1403,1762.122,1128.936,311.742,0
1404,1460.241,871.736,307.108,0
1405,1529.667,743.168,328.367,0
1406,2054.15,555.854,300.662,0
1407,1757.599,559.083,259.055,0
1408,1525.885,536.274,230.14,0
1409,985.588,598.087,243.857,0
1410,1046.962,0,286.827,0
1411,1147.947,0,286.813,0
1412,451.263,151.562,230.634,0
1413,446.166,0,182.156,0
1414,444.946,0,95.876,0
1415,390.478,0,68.85,0
1416,388.02,0,28.776,0
1417,388.013,0,17.907,0
1418,388.008,0,19.976,0
1419,388.008,0,20.002,0
1420,388.009,0,15.574,0
1421,435.985,0,124.833,0
1422,723.244,122.086,326.443,0
1423,1033.166,1204.937,336.409,0
1424,1556.658,1027.203,368.56,0
1425,1889.768,873.222,396.918,0
1426,2194.904,697.544,377.356,0
1427,1870.409,688.985,332.189,0
1428,1463.269,504.293,314.368,0
1429,1606.998,429.299,346.09,0
1430,2192.358,303.17,328.615,0
1431,1862.149,311.418,284.278,0
1432,1643.64,302.993,245.784,0
1433,1037.727,351.393,249.245,0
1434,1050.769,0.194,286.933,0
1435,1148.191,0,287.008,0
1436,451.617,187.593,230.708,0
1437,446.773,0,182.223,0
1438,445.806,0,95.931,0
1439,390.464,0,68.885,0
1440,388.02,0,28.795,0
1441,388.013,0,17.925,0
1442,388.008,0,20.023,0
1443,388.008,0,20.047,0
1444,388.009,0,15.594,0
1445,434.684,0,124.873,0
1446,721.874,162.66,326.525,0
1447,1035.317,1061.184,336.558,0
1448,1557.91,852.535,368.512,0
1449,1891.436,730.184,396.848,0
1450,2198.313,543.125,377.197,0
1451,1871.512,582.647,332.1,0
1452,1479.209,324.081,314.22,0
1453,1609.517,362.297,346.02,0
1454,2184.312,279.251,328.566,0
1455,1862.301,297.764,284.226,0
1456,1637.196,303.289,245.772,0
1457,1032.278,307.665,249.256,0
1458,1049.164,0.315,286.962,0
1459,1138.472,0,286.964,0
1460,450.634,211.894,230.76,0
1461,445.642,0,182.278,0
1462,445.188,0,95.958,0
1463,390.379,0,68.919,0
1464,388.02,0,28.822,0
1465,388.013,0,17.96,0
1466,388.008,0,20.113,0
1467,388.008,0,20.138,0
1468,388.009,0,15.659,0
1469,435.599,0,124.973,0
1470,731.918,225.187,326.721,0
1471,1033.087,1106.757,336.775,0
1472,1550.508,957.696,368.814,0
1473,1882.159,736.746,396.997,0
1474,2193.329,536.123,377.28,0
1475,1858.704,422.406,331.937,0
1476,1471.42,259.181,314.161,0
1477,1608.223,434.998,346.187,0
1478,2193.297,407.978,328.941,0
1479,1870.195,458.567,284.654,0
1480,1641.469,404.345,246.125,0
1481,1034.413,460.783,249.596,0
1482,1054.324,29.782,287.299,0
1483,1150.262,4.153,287.282,0
1484,452.143,293.798,230.987,0
1485,447.115,0,182.46,0
1486,446.37,0,96.058,0
1487,390.52,0,68.995,0
1488,388.02,0,28.871,0
1489,388.013,0,18.009,0
1490,388.008,0,20.229,0
1491,388.008,0,20.254,0
1492,388.009,0,15.725,0
1493,435.575,0,125.069,0
1494,722.964,332.019,326.903,0
1495,1031.043,1279.869,337.077,0
1496,1549.516,1041.151,368.832,0
1497,1887.112,788.567,396.909,0
1498,2187.578,553.261,377.071,0
1499,1864.694,496.186,331.812,0
1500,1467.092,232.701,313.93,0
1501,1608.733,265.088,345.687,0
1502,2183.127,236.768,328.204,0
1503,1861.777,255.893,283.972,0
1504,1636.238,275.395,245.641,0
1505,1029.401,294.523,249.225,0
1506,1049.499,5.604,287.006,0
1507,1142.326,0.467,287.016,0
1508,451.957,239.58,230.83,0
1509,446.745,0,182.332,0
1510,445.263,0,95.99,0
1511,390.591,0,68.952,0
1512,388.02,0,27.983,0
1513,388.02,0,30.566,0
1514,388.016,0,20.764,0
1515,388.008,0,16.104,0
1516,388.008,0,16.133,0
1517,435.361,0,35.85,0
1518,727.335,283.869,93.381,0
1519,759.258,534.853,194.871,0
1520,717.411,566.921,322.64,0
1521,718.694,525.478,327.093,0
1522,716.839,483.752,301.903,0
1523,718.23,470.138,340.547,0
1524,1064.341,75.96,329.257,0
1525,771.578,324.269,293.121,0
1526,717.651,369.709,224.343,0
1527,716.671,381.491,190.985,0
1528,714.983,361.749,233.668,0
1529,763.486,277.326,299.405,0
1530,1047.292,49.189,363.604,0
1531,1149.632,5.62,287.758,0
1532,451.291,322.554,172.101,0
1533,445.848,0,173.236,0
1534,444.902,0,123.827,0
1535,390.435,0,67.244,0
1536,388.023,0,36.248,0
1537,388.019,0,27.637,0
1538,388.016,0,22.248,0
1539,388.008,0,15.889,0
1540,388.008,0,15.903,0
1541,435.046,0,22.269,0
1542,723.701,406.017,63.254,0
1543,441.933,636.442,146.006,0
1544,392.197,600.209,229.218,0
1545,392.234,564.474,301.601,0
1546,392.247,500.878,329.203,0
1547,392.253,534.754,336.99,0
1548,732.432,169.18,266.05,0
1549,445.761,414.8,256.994,0
1550,392.195,441.195,215.375,0
1551,392.181,395.739,193.755,0
1552,392.145,416.912,118.452,0
1553,440.874,354.164,188.375,0
1554,722.708,96.483,250.766,0
1555,816.638,28.905,269.278,0
1556,439.111,376.354,152.292,0
1557,435.126,0,133.166,0
1558,435.358,0,123.97,0
1559,388.032,0,60.233,0
1560,388.02,0,28.916,0
1561,388.013,0,18.053,0
1562,388.008,0,20.326,0
1563,388.008,0,20.348,0
1564,388.009,0,15.781,0
1565,434.874,0,125.138,0
1566,722.459,420.992,327.031,0
1567,1032.53,2745.096,350.177,0
1568,1550.844,2340.733,369.038,0
1569,1888.236,1994.651,397.249,0
1570,2194.704,1637.707,377.521,0
1571,1870.296,1473.22,332.18,0
1572,1475.502,1139.675,314.276,0
1573,1616.144,1110.374,346.118,0
1574,2199.797,812.34,328.686,0
1575,1873.551,766.518,284.316,0
1576,1645.7,732.925,245.84,0
1577,1037.806,831.71,249.35,0
1578,1053.722,16.414,287.14,0
1579,1141.019,0.671,287.136,0
1580,451.375,271.419,230.875,0
1581,446.151,0,182.387,0
1582,445.159,0,96.016,0
1583,390.605,0,68.963,0
1584,388.02,0,28.851,0
1585,388.013,0,17.987,0
1586,388.008,0,20.18,0
1587,388.008,0,20.204,0
1588,388.009,0,15.695,0
1589,435.498,0,125.019,0
1590,722.136,307.627,326.8,0
1591,1029.971,1635.132,336.897,0
1592,1549.865,1321.279,368.72,0
1593,1888.535,1041.24,396.885,0
1594,2191.056,646.885,376.98,0
1595,1865.209,596.692,331.734,0
1596,1472.651,438.793,313.933,0
1597,1612.224,560.547,345.967,0
1598,2193.588,462.899,328.735,0
1599,1868.923,561.074,284.552,0
1600,1642.616,507.785,246.088,0
1601,1033.478,615.899,249.57,0
1602,1049.07,31.409,287.283,0
1603,1138.723,2.44,287.25,0
1604,451.765,284.683,230.952,0
1605,446.939,0,182.415,0
1606,445.634,0,96.025,0
1607,390.45,0,68.957,0
1608,388.02,0,28.84,0
1609,388.013,0,17.974,0
1610,388.008,0,20.142,0
1611,388.008,0,20.163,0
1612,388.009,0,15.666,0
1613,435.501,0,124.975,0
1614,732.19,258.606,326.697,0
1615,1033.079,1274.302,336.72,0
1616,1550.336,1012.117,368.508,0
